,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
489,Entire area,63970.35271368132,3053.13242653897,2028648.8705543873,3623.3999999999996,subbasin,020402070302,12,020402070302,12,Issac Branch,DE,9037.37,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
490,Entire area,42299.78084641725,2110.2342294195664,1240190.183631284,2528.7999999999997,subbasin,020402070303,12,020402070303,12,Tidbury Creek,DE,6290.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
491,Entire area,67080.90887756034,1019.1025724790014,1797675.7519786404,6338.799999999999,subbasin,020402070304,12,020402070304,12,Lower Saint Jones River,DE,23532.17,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
492,Entire area,541324.6270946899,15710.417112027595,8838215.430734951,26628.699999999997,subbasin,0204020704,10,0204020704,10,Murderkill River-Frontal Delaware Bay,DE,77355.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
493,Entire area,95333.42631094427,3545.939658214073,1653224.9658255407,5348.5,subbasin,020402070401,12,020402070401,12,Spring Branch-Murderkill River,DE,13348.68,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
494,Entire area,87907.55226173605,2299.627027783981,1404257.1463753048,5003.200000000001,subbasin,020402070402,12,020402070402,12,Browns Branch,DE,12514.82,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
495,Entire area,123212.27337519408,5779.720586920564,3645421.96177292,7208.4,subbasin,020402070403,12,020402070403,12,Spring Creek,DE,17914.36,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
496,Entire area,77082.34159523874,2336.9990583204017,1240470.6250696918,3306.0000000000005,subbasin,020402070404,12,020402070404,12,Ash Gut-Murderkill River,DE,8373.33,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
497,Entire area,121487.45101439164,1031.5674436137729,703374.6724930985,4122.099999999999,subbasin,020402070405,12,020402070405,12,Murderkill River-Frontal Delaware Bay,DE,10535.17,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
498,Entire area,36301.58253718504,716.5633371748042,191466.05919839474,1640.5,subbasin,020402070406,12,020402070406,12,Brockonbridge Gut-Frontal Delaware Bay,DE,14668.65,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
499,Entire area,964744.2783542587,18106.634053740323,4725744.084963612,31796.000000000004,subbasin,0204020705,10,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
500,Entire area,224697.61579178847,6196.308362746204,1725786.1095295188,6923.5,subbasin,020402070501,12,020402070501,12,Upper Mispillion River,DE,17305.58,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
501,Entire area,222756.01029941748,4884.858558533485,672407.3918942437,4480.099999999999,subbasin,020402070502,12,020402070502,12,Upper Cedar Creek,DE,11177.2,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
502,Entire area,202245.1956908624,4962.7663778521355,1739215.373154038,6495.9,subbasin,020402070503,12,020402070503,12,Middle Mispillion River,DE,16179.13,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
503,Entire area,126891.54756335882,627.8967586747144,204767.48887418394,3859.7999999999997,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
504,Entire area,134803.34812335536,637.5776376401409,255152.1585777659,4329.1,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
505,Entire area,36309.708937622636,99.39575918157652,110541.41337339168,4154.900000000001,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
506,Entire area,16086.183824544356,790.348027633987,149159.35526023468,1552.6999999999998,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
507,Entire area,867159.0648192824,12902.101149613189,3481199.92768778,26547.6,subbasin,0204020706,10,0204020706,10,Broadkill River-Frontal Delaware Bay,DE,79422.93,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
508,Entire area,287306.3041742526,9600.486156680243,1291529.2886063145,7423.099999999999,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
509,Entire area,265071.4114254698,975.1342534957167,351925.7554953576,7626.300000000001,subbasin,020402070602,12,020402070602,12,Primehook Creek,DE,20111.23,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
510,Entire area,158658.35045246256,1098.0529359433056,482751.1837893562,6031.800000000001,subbasin,020402070603,12,020402070603,12,Beaverdam Creek-Broadkill River,DE,15170.54,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
511,Entire area,152246.89798268242,1163.9704536833876,1252668.0170410823,5248.199999999999,subbasin,020402070604,12,020402070604,12,Canary Creek-Broadkill River,DE,13413.88,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
512,Entire area,3876.100784414904,64.4573498105367,102325.68275566955,218.20000000000002,subbasin,020402070605,12,020402070605,12,Breakwater Harbor-Delaware Bay,DE,12238.11,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
513,Entire area,255058.7650271943,13351.9655031677,26988076.61347753,36449.700000000004,subbasin,0204030101,10,0204030101,10,Manasquan River-Frontal Atlantic Ocean,NJ,91871.95,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
514,Entire area,56452.188639617314,3339.797459370758,5164206.669751486,5625.400000000001,subbasin,020403010101,12,020403010101,12,Upper Manasquan River,NJ,13920.12,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
515,Entire area,74666.3463760051,2269.4978473831734,4486348.963103097,10470.5,subbasin,020403010102,12,020403010102,12,Middle Manasquan River,NJ,26631.28,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
516,Entire area,33926.70682645144,2587.997724523967,4582721.100814679,6473.1,subbasin,020403010103,12,020403010103,12,Poplar Brook-Frontal Atlantic Ocean,NJ,14705.41,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
517,Entire area,65752.37282760598,3906.7630857512636,9424297.714824442,9641.300000000001,subbasin,020403010104,12,020403010104,12,Shark River-Frontal Atlantic Ocean,NJ,24903.35,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
518,Entire area,24261.150357514492,1247.9093861385377,3330502.1649838276,4239.400000000001,subbasin,020403010105,12,020403010105,12,Lower Manasquan River,NJ,11711.79,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
519,Entire area,137047.79293475163,5846.6879690728165,17412619.27334173,22650.100000000002,subbasin,0204030102,10,0204030102,10,Metedeconk River,NJ,57985.81,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
520,Entire area,58349.227399382464,2618.6408957513895,7156154.930178771,10006.400000000001,subbasin,020403010201,12,020403010201,12,North Branch Metedeconk River,NJ,24767.67,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
521,Entire area,43557.36443376595,2107.5025942347083,6001629.969221592,7923.200000000001,subbasin,020403010202,12,020403010202,12,South Branch Metedeconk River,NJ,19725.07,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
522,Entire area,35141.20110160322,1120.5444790867182,4254834.373941367,4720.5,subbasin,020403010203,12,020403010203,12,Cedar Bridge Branch-Metedeconk River,NJ,13493.07,2019_2019,"14734,94728",nhdhr,NASA_NLDAS_2000_2019
523,Entire area,238862.69908255013,5530.1577187872945,18640665.5436354,48485.5,subbasin,0204030103,10,0204030103,10,Toms River,NJ,122811.56,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
524,Entire area,51018.79575734308,1283.5718503998576,3260635.628144778,8985.5,subbasin,020403010301,12,020403010301,12,Upper Toms River,NJ,22505.28,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
525,Entire area,33054.02681125209,704.7521934224842,1976080.863434967,8594.6,subbasin,020403010302,12,020403010302,12,Ridgeway Branch,NJ,21488.39,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
526,Entire area,29596.194293453624,603.8429853572009,2382065.3431488303,7547.900000000001,subbasin,020403010303,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
527,Entire area,54795.32388319363,1221.3123223723203,4798254.078989166,8814.1,subbasin,020403010304,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
528,Entire area,26257.45203009694,780.1521108388843,2793491.361951294,7614.6,subbasin,020403010305,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
529,Entire area,44140.90630721075,936.5262563965474,3430138.2679663626,6928.799999999999,subbasin,020403010306,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
530,Entire area,198597.64425466507,5043.87432652069,30770291.748504512,43767.9,subbasin,0204030104,10,0204030104,10,Barnegat Bay,NJ,151133.7,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
531,Entire area,22580.10620845166,337.854002935615,1567853.226897163,3691.4,subbasin,020403010401,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
532,Entire area,10148.603386195426,142.9600781643305,270801.81963412976,6639.5,subbasin,020403010402,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
533,Entire area,13755.55844445767,597.8463169576834,1948646.4801055905,7323.299999999999,subbasin,020403010403,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
534,Entire area,61685.94651885906,2619.996420560931,17920322.57787226,7728.200000000001,subbasin,020403010404,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
535,Entire area,37996.7686329513,99.45473591996213,1555986.8301808077,8235.2,subbasin,020403010405,12,020403010405,12,Forked River-Barnegat Bay,NJ,29955.81,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
536,Entire area,31501.506442572605,639.5766642551745,4277217.3769090725,4125.900000000001,subbasin,020403010406,12,020403010406,12,Gunning River-Barnegat Bay,NJ,19068.88,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
537,Entire area,20929.154621177317,606.1861077269945,3229463.436905485,6024.4,subbasin,020403010407,12,020403010407,12,Oyster Creek-Barnegat Bay,NJ,22649.9,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
538,Entire area,73816.1685628325,1329.2402343727795,2180857.8328698096,47915.8,subbasin,0204030105,10,0204030105,10,Wading River,NJ,120605.86,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
539,Entire area,15343.25736842717,320.37256241486585,355391.4480070104,9415.599999999999,subbasin,020403010501,12,020403010501,12,Upper Oswego River,NJ,23681.76,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
540,Entire area,13321.07850967184,298.707270840081,515188.3665485844,8979.7,subbasin,020403010502,12,020403010502,12,Lower Oswego River,NJ,22584.7,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
541,Entire area,21843.136936046765,373.67795286331676,504382.119493315,11392.3,subbasin,020403010503,12,020403010503,12,Headwaters West Branch Wading River,NJ,28603.65,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
542,Entire area,18090.1948626069,187.170289677879,441630.8606637732,10935.2,subbasin,020403010504,12,020403010504,12,Tulpehocken Creek-West Branch Wading River,NJ,27299.21,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
543,Entire area,5218.500886079835,149.312158576637,364265.0381571265,7193.000000000001,subbasin,020403010505,12,020403010505,12,Wading River,NJ,18436.55,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
544,Entire area,415499.37579941034,4049.0823942071684,11295570.18642342,95721.00000000001,subbasin,0204030106,10,0204030106,10,Mullica River,NJ,241921.02,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
545,Entire area,15730.356325341296,388.2197179625492,838731.6553503122,5477.500000000001,subbasin,020403010601,12,020403010601,12,Springers Brook,NJ,13520.83,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
546,Entire area,45184.64961659764,182.33243446702645,1063590.5815371047,9124.499999999998,subbasin,020403010602,12,020403010602,12,Sleeper Branch,NJ,22615.9,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
547,Entire area,40079.824550220495,309.39359370411546,1412993.9626225906,12310.9,subbasin,020403010603,12,020403010603,12,Upper Mullica River,NJ,30589.2,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
548,Entire area,96799.08919554873,1285.066562558317,2623188.437626812,11243.800000000001,subbasin,020403010604,12,020403010604,12,Nescochague Creek,NJ,27975.34,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
549,Entire area,27328.777987728,97.140860735846,558577.1618396499,12722.4,subbasin,020403010605,12,020403010605,12,Batsto River,NJ,31691.05,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
550,Entire area,93627.60824882313,273.9975102315102,1086402.9908792705,14522.999999999998,subbasin,020403010606,12,020403010606,12,Middle Mullica River,NJ,36561.78,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
551,Entire area,35464.03502586203,522.7788619784588,1122057.6078392754,8273.5,subbasin,020403010607,12,020403010607,12,Landing Creek,NJ,20528.19,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
552,Entire area,7999.924316993796,128.9698882030311,437630.05870734813,5586.5,subbasin,020403010608,12,020403010608,12,Bass River,NJ,14104.76,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
553,Entire area,36998.47377364815,736.284914785532,1606755.5038058786,7640.3,subbasin,020403010609,12,020403010609,12,Nacote Creek,NJ,19215.64,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
554,Entire area,16286.636758647026,124.89804958078203,545642.2262151794,8818.600000000004,subbasin,020403010610,12,020403010610,12,Lower Mullica River,NJ,25118.32,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
555,Entire area,122829.75219273749,1107.0421848896547,8893932.082380883,34590.4,subbasin,0204030107,10,0204030107,10,Little Egg Harbor-Frontal Atlantic Ocean,NJ,126508.14,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
556,Entire area,32269.455534336685,498.30406039234003,4644678.743291854,8306.400000000001,subbasin,020403010701,12,020403010701,12,Mill Creek-Manahawkin Bay,NJ,23980.41,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
557,Entire area,13483.382893325106,383.5043338217922,926238.8064171401,6426.0,subbasin,020403010702,12,020403010702,12,Westecunk Creek,NJ,16171.87,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
558,Entire area,16286.8335414715,17.251122214055787,832729.8951554328,4495.0,subbasin,020403010703,12,020403010703,12,Cedar Run-Manahawkin Bay,NJ,18143.44,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
559,Entire area,18596.55597324867,32.50641552872838,290644.8711504645,7727.4,subbasin,020403010704,12,020403010704,12,Tuckerton Creek-Little Egg Harbor,NJ,31918.72,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
560,Entire area,42193.524250355535,175.4762529327381,2199639.7663659924,7635.599999999999,subbasin,020403010705,12,020403010705,12,Great Bay-Frontal Atlantic Ocean,NJ,36293.69,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
561,Entire area,1197.0994626043646,122.836050710677,1737281.4555492413,1036.8999999999999,subbasin,0204030108,10,0204030108,10,0204030108-Atlantic Ocean,"NJ,NY",191221.05,2019_2019,"93730,94728",nhdhr,NASA_NLDAS_2000_2019
562,Entire area,1197.0994626043646,122.836050710677,1737281.4555492413,1036.8999999999999,subbasin,020403010800,12,020403010800,12,020403010800-Atlantic Ocean,"NJ,NY",191221.05,2019_2019,"93730,94728",nhdhr,NASA_NLDAS_2000_2019
563,Entire area,270305.8233259614,4757.101294133236,7944326.766996972,44819.700000000004,subbasin,0204030201,10,0204030201,10,Upper Great Egg Harbor River,NJ,111679.72,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
564,Entire area,37973.83645538334,1093.8892490710684,2839995.3247596193,8022.599999999999,subbasin,020403020101,12,020403020101,12,Fourmile Branch-Great Egg Harbor River,NJ,19920.06,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
565,Entire area,37325.11399351357,649.2514310769677,862439.7295037814,3631.2999999999997,subbasin,020403020102,12,020403020102,12,Upper Hospitality Branch,NJ,9198.24,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
566,Entire area,37680.52237212227,508.08066846983024,547090.613189569,4484.700000000001,subbasin,020403020103,12,020403020103,12,Marsh Lake Branch,NJ,11333.96,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
567,Entire area,20598.873805585485,420.9596871566966,529091.0632672786,5756.8,subbasin,020403020104,12,020403020104,12,Lower Hospitality Branch,NJ,14376.94,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
568,Entire area,28065.546914922925,687.6857299235564,656221.5304768869,3167.1999999999994,subbasin,020403020105,12,020403020105,12,Penny Pot Stream,NJ,7862.02,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
569,Entire area,43618.736645378376,651.2830808245402,1054862.1220997456,7102.7,subbasin,020403020106,12,020403020106,12,Squankum Branch-Great Egg Harbor River,NJ,17625.72,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
570,Entire area,28232.387885256285,202.4696302142839,334869.0989352451,5197.300000000001,subbasin,020403020107,12,020403020107,12,Deep Run,NJ,12861.53,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
571,Entire area,36810.80525379916,543.4818173962917,1119757.2847648459,7457.0999999999985,subbasin,020403020108,12,020403020108,12,Indian Branch-Great Egg Harbor River,NJ,18501.25,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
572,Entire area,117834.10221588406,3738.3195249778187,9338703.877551101,43610.5,subbasin,0204030202,10,0204030202,10,Lower Great Egg Harbor River,NJ,110918.99,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
573,Entire area,18771.977457711582,641.5147428567208,868718.305991494,7687.2,subbasin,020403020201,12,020403020201,12,Makepeace Stream-Great Egg Harbor River,NJ,19540.29,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
574,Entire area,33090.02281510339,1200.6465819758118,2666452.2525468916,11390.800000000001,subbasin,020403020202,12,020403020202,12,Babcock Creek-Great Egg Harbor River,NJ,28635.02,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
575,Entire area,34806.03116969,844.7737076728995,945595.8104069778,7812.0999999999985,subbasin,020403020203,12,020403020203,12,Headwaters South River,NJ,19338.5,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
576,Entire area,18666.938491912177,642.6276094618031,1666880.8914387305,8932.800000000001,subbasin,020403020204,12,020403020204,12,Stephen Creek-Great Egg Harbor River,NJ,22638.68,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
577,Entire area,12499.132281466917,408.75688301058346,3191056.617167008,7787.599999999999,subbasin,020403020205,12,020403020205,12,English Creek-Great Egg Harbor River,NJ,20766.5,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
578,Entire area,53095.85554061519,1615.7496618161274,2685345.2514261366,25669.0,subbasin,0204030203,10,0204030203,10,Tuckahoe River,NJ,65348.61,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
579,Entire area,15507.067735866565,383.66765064190355,432400.34738963924,7917.400000000001,subbasin,020403020301,12,020403020301,12,Upper Tuckahoe River,NJ,19585.27,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
580,Entire area,19653.561404896594,455.3510298132785,423163.9778918041,7583.700000000001,subbasin,020403020302,12,020403020302,12,Middle Tuckahoe River,NJ,18908.56,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
581,Entire area,13289.78867334767,581.3593508440861,982202.1816788203,6373.3,subbasin,020403020303,12,020403020303,12,Lower Tuckahoe River,NJ,16560.49,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
582,Entire area,4645.437726504369,195.37163051685934,847578.7444658732,3794.6000000000004,subbasin,020403020304,12,020403020304,12,Cedar Swamp Creek-Tuckahoe River,NJ,10294.28,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
583,Entire area,333576.30011253565,20062.165266180382,87402332.44380015,47785.3,subbasin,0204030204,10,0204030204,10,Great Egg Harbor Bay-Frontal Atlantic Ocean,NJ,154794.76,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
584,Entire area,20577.136537688282,706.4030016675974,2096742.7204457575,6677.799999999999,subbasin,020403020401,12,020403020401,12,Absecon Creek,NJ,16885.86,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
585,Entire area,29403.167296183427,2127.8789102807964,6540402.399065082,7384.700000000001,subbasin,020403020402,12,020403020402,12,Patcong Creek,NJ,18565.11,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
586,Entire area,156994.04344090543,7077.406845667145,20144232.755482677,6715.300000000001,subbasin,020403020403,12,020403020403,12,Absecon Bay,NJ,26836.83,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
587,Entire area,13485.53890270444,806.1787847698141,5878334.012439653,4442.0,subbasin,020403020404,12,020403020404,12,Cape May Harbor-Cape May Inlet,NJ,13361.71,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
588,Entire area,17964.77310585289,783.287941213039,6309179.14480698,6420.9000000000015,subbasin,020403020405,12,020403020405,12,Great Channel-Hereford Inlet,NJ,22579.47,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
589,Entire area,11928.048949087288,228.12241019015698,3024911.050917501,5413.999999999999,subbasin,020403020406,12,020403020406,12,Townsend Channel-Townsends Inlet,NJ,17283.92,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
590,Entire area,10769.13260179947,752.2666032536698,4642806.111756818,3960.7,subbasin,020403020407,12,020403020407,12,Corson Inlet-Ludlam Bay,NJ,12097.26,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
591,Entire area,72454.45927831445,7580.620769138163,38765724.248885676,6769.9,subbasin,020403020408,12,020403020408,12,Great Egg Harbor Bay-Great Egg Harbor Inlet,NJ,27184.6,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
592,Entire area,13315.305995797768,2171.493420338622,6730834.5989930965,3061.7999999999997,subbasin,0204030205,10,0204030205,10,Great Egg Harbor Bay-Atlantic Ocean,NJ,121363.62,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
593,Entire area,13315.305995797768,2171.493420338622,6730834.5989930965,3061.7999999999997,subbasin,020403020500,12,020403020500,12,Great Egg Harbor Inlet-Atlantic Ocean,NJ,121363.62,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
594,Entire area,888531.5379168526,11443.552618664975,6999686.756739682,19904.399999999994,subbasin,0204030301,10,0204030301,10,Rehoboth Bay,DE,59548.08,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
595,Entire area,81535.19962331884,3916.429317918749,846035.2799869581,2434.7999999999997,subbasin,020403030101,12,020403030101,12,Wolfe Glade-Lewes and Rehoboth Canal,DE,6408.81,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
596,Entire area,368678.11073525855,4078.215284093009,2340241.2388618994,8520.599999999999,subbasin,020403030102,12,020403030102,12,Herring Creek-Frontal Rehoboth Bay,DE,23018.79,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
597,Entire area,330630.40333184093,2490.89544946019,1650280.9913746642,6182.599999999999,subbasin,020403030103,12,020403030103,12,Love Creek-Frontal Rehoboth Bay,DE,18527.95,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
598,Entire area,107687.82422643431,958.0125671930269,2163129.24651616,2766.3999999999996,subbasin,020403030104,12,020403030104,12,Lewes and Rehoboth Canal-Frontal Rehoboth Bay,DE,11592.53,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
599,Entire area,1750730.2280212783,32673.918351573386,13984002.883303314,43401.8,subbasin,0204030302,10,0204030302,10,Indian River Bay,DE,117929.5,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
600,Entire area,171919.5355687012,5857.782929605674,814879.2197278602,4476.099999999999,subbasin,020403030201,12,020403030201,12,Long Drain Ditch-Betts Pond,DE,11248.16,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
601,Entire area,397764.18391282094,9978.94722128775,2905071.5713790394,11484.499999999998,subbasin,020403030202,12,020403030202,12,Cow Bridge Branch-Indian River,DE,28699.16,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
602,Entire area,300701.9907621894,5942.14533908696,1374239.1246145088,7424.500000000001,subbasin,020403030203,12,020403030203,12,Swan Creek-Indian River,DE,18835.52,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
603,Entire area,370069.6075526056,4678.482072745773,2958900.232368253,9111.499999999998,subbasin,020403030204,12,020403030204,12,Vines Creek-Indian River,DE,23440.65,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
604,Entire area,302963.3472193343,4127.281314260723,4070876.92903779,6691.4,subbasin,020403030205,12,020403030205,12,White Creek-Frontal Indian River Bay,DE,20787.21,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
605,Entire area,206754.23579221964,2088.394083057075,1862345.6060221908,4213.799999999999,subbasin,020403030206,12,020403030206,12,Indian River-Frontal Indian River Bay,DE,14918.79,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
606,Entire area,1211953.1926907513,619318.3543061438,25277974.251561876,27680.499999999996,subbasin,0204030303,10,0204030303,10,Assawoman Bay,"DE,MD",84903.7,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
607,Entire area,326668.14374899125,2426.3806138412365,5144836.115020359,7764.9,subbasin,020403030301,12,020403030301,12,Little Assawoman Bay,DE,21986.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
608,Entire area,361756.48164206906,8741.251687648415,8254405.99673042,10556.199999999999,subbasin,020403030302,12,020403030302,12,Saint Martin River,"DE,MD",28148.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
609,Entire area,349442.1039169129,603758.424174654,6491402.788186656,4430.1,subbasin,020403030303,12,020403030303,12,Assawoman Bay,"DE,MD",17256.73,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
