,Source,Unit,Sediment,TotalN,TotalP,gwlfe_endpoint,huc_run,huc_run_level,huc,huc_name,huc_states,huc_areaacres,huc_level,land_use_source,stream_layer,weather_source,closest_weather_stations
114,Mean Low-Flow Concentration,mg/l,36.08159823675049,0.5171644264796831,0.07739889707376553,gwlfe,020401010405,12,020401010405,Little Equinunk Creek,PA,16049.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
115,Total Loads,kg,955013.7852197303,14907.040795878507,1702.5886104339036,gwlfe,020401010405,12,020401010405,Little Equinunk Creek,PA,16049.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
116,Loading Rates,kg/ha,139.7800604450486,2.3401470241185263,0.19005959811209377,gwlfe,020401010406,12,020401010406,Pea Brook-Delaware River,"NY,PA",23104.89,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
117,Mean Annual Concentration,mg/l,23.481222380172174,0.3931141001132091,0.03192752724921512,gwlfe,020401010406,12,020401010406,Pea Brook-Delaware River,"NY,PA",23104.89,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
118,Mean Low-Flow Concentration,mg/l,30.9545391530584,0.47505887757182813,0.04817504687914156,gwlfe,020401010406,12,020401010406,Pea Brook-Delaware River,"NY,PA",23104.89,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
119,Total Loads,kg,1274318.8990533298,21334.184360078954,1732.6973321487137,gwlfe,020401010406,12,020401010406,Pea Brook-Delaware River,"NY,PA",23104.89,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
120,Loading Rates,kg/ha,415.7122895920335,2.5397210688486154,0.31868747258163976,gwlfe,0204010105,10,0204010105,Callicoon Creek-Delaware River,"NY,PA",114124.33,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
121,Mean Annual Concentration,mg/l,74.0687949177867,0.4525102666114085,0.05678157139083435,gwlfe,0204010105,10,0204010105,Callicoon Creek-Delaware River,"NY,PA",114124.33,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
122,Mean Low-Flow Concentration,mg/l,105.72799784068052,0.5605733069042936,0.08276114386311798,gwlfe,0204010105,10,0204010105,Callicoon Creek-Delaware River,"NY,PA",114124.33,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
123,Total Loads,kg,18936235.2168936,115687.59632344394,14516.62866980805,gwlfe,0204010105,10,0204010105,Callicoon Creek-Delaware River,"NY,PA",114124.33,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
124,Loading Rates,kg/ha,162.2327716442558,2.3118196757071043,0.2281582963840588,gwlfe,020401010501,12,020401010501,Hankins Creek-Delaware River,"NY,PA",26751.93,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
125,Mean Annual Concentration,mg/l,28.195494426375834,0.4017862613117329,0.039653122540090145,gwlfe,020401010501,12,020401010501,Hankins Creek-Delaware River,"NY,PA",26751.93,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
126,Mean Low-Flow Concentration,mg/l,38.649179424829924,0.47925953660858484,0.057985085358358765,gwlfe,020401010501,12,020401010501,Hankins Creek-Delaware River,"NY,PA",26751.93,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
127,Total Loads,kg,1719505.1466574667,24502.97674281959,2418.2497833746384,gwlfe,020401010501,12,020401010501,Hankins Creek-Delaware River,"NY,PA",26751.93,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
128,Loading Rates,kg/ha,148.05930455389458,2.234675654876569,0.23593230320106529,gwlfe,020401010502,12,020401010502,North Branch Callicoon Creek,NY,23160.41,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
129,Mean Annual Concentration,mg/l,26.50668953796246,0.4000684319052346,0.042238374222882055,gwlfe,020401010502,12,020401010502,North Branch Callicoon Creek,NY,23160.41,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
130,Mean Low-Flow Concentration,mg/l,37.790326400272605,0.46066677142996,0.059399523158503026,gwlfe,020401010502,12,020401010502,North Branch Callicoon Creek,NY,23160.41,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
131,Total Loads,kg,1377751.0525958107,20794.55083888843,2195.4444542071933,gwlfe,020401010502,12,020401010502,North Branch Callicoon Creek,NY,23160.41,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
132,Loading Rates,kg/ha,145.0198138204264,2.18495490526766,0.23576641097260997,gwlfe,020401010503,12,020401010503,Upper East Branch Callicoon Creek,NY,21171.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
133,Mean Annual Concentration,mg/l,25.95455348758031,0.39104676431968194,0.04219569562915506,gwlfe,020401010503,12,020401010503,Upper East Branch Callicoon Creek,NY,21171.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
134,Mean Low-Flow Concentration,mg/l,36.6948826480494,0.44383259452021,0.05753007597135489,gwlfe,020401010503,12,020401010503,Upper East Branch Callicoon Creek,NY,21171.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
135,Total Loads,kg,1235945.8652659662,18621.496675634156,2009.3428141551658,gwlfe,020401010503,12,020401010503,Upper East Branch Callicoon Creek,NY,21171.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
136,Loading Rates,kg/ha,164.02945288793967,2.245175702535614,0.2789805087610396,gwlfe,020401010504,12,020401010504,Middle East Branch Callicoon Creek,NY,15615.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
137,Mean Annual Concentration,mg/l,30.084995256198667,0.4117925114720833,0.05116841600625051,gwlfe,020401010504,12,020401010504,Middle East Branch Callicoon Creek,NY,15615.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
138,Mean Low-Flow Concentration,mg/l,43.04191340569806,0.48027266891014503,0.071847624201061,gwlfe,020401010504,12,020401010504,Middle East Branch Callicoon Creek,NY,15615.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
139,Total Loads,kg,1020131.9734006744,13963.196729209489,1735.0355800866573,gwlfe,020401010504,12,020401010504,Middle East Branch Callicoon Creek,NY,15615.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
140,Loading Rates,kg/ha,144.8917595434387,2.6735281579293746,0.3257935184250842,gwlfe,020401010505,12,020401010505,Lower East Branch Callicoon Creek,NY,11785.38,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
141,Mean Annual Concentration,mg/l,26.93869341288315,0.49707005839471213,0.06057246965881902,gwlfe,020401010505,12,020401010505,Lower East Branch Callicoon Creek,NY,11785.38,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
142,Mean Low-Flow Concentration,mg/l,38.96231801836087,0.7747229357662868,0.10317182376721215,gwlfe,020401010505,12,020401010505,Lower East Branch Callicoon Creek,NY,11785.38,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
143,Total Loads,kg,688800.9356935533,12709.685509980456,1548.789807241008,gwlfe,020401010505,12,020401010505,Lower East Branch Callicoon Creek,NY,11785.38,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
144,Loading Rates,kg/ha,173.35431648222186,2.4338440438378632,0.2585900836075253,gwlfe,020401010506,12,020401010506,Beaverdam Creek-Delaware River,"NY,PA",15640.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
145,Mean Annual Concentration,mg/l,30.02643092694978,0.42156233286963074,0.0447899852821479,gwlfe,020401010506,12,020401010506,Beaverdam Creek-Delaware River,"NY,PA",15640.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
146,Mean Low-Flow Concentration,mg/l,40.43924446266463,0.5175826732990859,0.06674644088498767,gwlfe,020401010506,12,020401010506,Beaverdam Creek-Delaware River,"NY,PA",15640.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
147,Total Loads,kg,1066250.3943872019,14969.844560433543,1590.5100272448055,gwlfe,020401010506,12,020401010506,Beaverdam Creek-Delaware River,"NY,PA",15640.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
148,Loading Rates,kg/ha,421.55015101518256,2.5235626671522415,0.2985282882850246,gwlfe,0204010106,10,0204010106,Masthope Creek-Delaware River,"NY,PA",116093.72,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
149,Mean Annual Concentration,mg/l,73.42767471983147,0.4395665336912461,0.05199912274748867,gwlfe,0204010106,10,0204010106,Masthope Creek-Delaware River,"NY,PA",116093.72,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
150,Mean Low-Flow Concentration,mg/l,103.46525685587024,0.5543334803240688,0.07758680952304267,gwlfe,0204010106,10,0204010106,Masthope Creek-Delaware River,"NY,PA",116093.72,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
151,Total Loads,kg,19335957.411870103,115752.53891080602,13693.104496859307,gwlfe,0204010106,10,0204010106,Masthope Creek-Delaware River,"NY,PA",116093.72,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
152,Loading Rates,kg/ha,130.15062446608854,2.4161899063985115,0.31172349096790214,gwlfe,020401010601,12,020401010601,North Branch Calkins Creek,PA,13754.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
153,Mean Annual Concentration,mg/l,23.458702141275683,0.43550063292802665,0.05618588888876214,gwlfe,020401010601,12,020401010601,North Branch Calkins Creek,PA,13754.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
154,Mean Low-Flow Concentration,mg/l,33.19287067107835,0.5594526312994146,0.09211284663272375,gwlfe,020401010601,12,020401010601,North Branch Calkins Creek,PA,13754.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
155,Total Loads,kg,716062.7056875259,13293.393627023332,1715.040302607204,gwlfe,020401010601,12,020401010601,North Branch Calkins Creek,PA,13754.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
156,Loading Rates,kg/ha,149.81331477007336,2.411947633474073,0.3202070785864433,gwlfe,020401010602,12,020401010602,South Branch Calkins Creek,PA,14410.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
157,Mean Annual Concentration,mg/l,27.586775931080965,0.44413848678449913,0.05896325665090229,gwlfe,020401010602,12,020401010602,South Branch Calkins Creek,PA,14410.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
158,Mean Low-Flow Concentration,mg/l,40.37326870129416,0.5884492020025164,0.10204347288370859,gwlfe,020401010602,12,020401010602,South Branch Calkins Creek,PA,14410.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
159,Total Loads,kg,868887.2630034714,13988.813884622925,1857.1370143856539,gwlfe,020401010602,12,020401010602,South Branch Calkins Creek,PA,14410.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
160,Loading Rates,kg/ha,150.74477521188996,2.204674376226628,0.19889028426760624,gwlfe,020401010603,12,020401010603,Tenmile River,NY,31149.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
161,Mean Annual Concentration,mg/l,24.77088901880554,0.3622795166157549,0.032682321172236344,gwlfe,020401010603,12,020401010603,Tenmile River,NY,31149.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
162,Mean Low-Flow Concentration,mg/l,32.78528102474162,0.3950354364228998,0.04643702361197483,gwlfe,020401010603,12,020401010603,Tenmile River,NY,31149.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
163,Total Loads,kg,1871616.980075783,27372.796120354564,2469.3819914097453,gwlfe,020401010603,12,020401010603,Tenmile River,NY,31149.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
164,Loading Rates,kg/ha,217.3013075260841,2.657164114736586,0.25843103069834134,gwlfe,020401010604,12,020401010604,Peggy Run-Delaware River,"NY,PA",24333.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
165,Mean Annual Concentration,mg/l,34.763949309252524,0.42509416828971147,0.04134389872484593,gwlfe,020401010604,12,020401010604,Peggy Run-Delaware River,"NY,PA",24333.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
166,Mean Low-Flow Concentration,mg/l,44.15241186510313,0.5398689161586344,0.06428049741474122,gwlfe,020401010604,12,020401010604,Peggy Run-Delaware River,"NY,PA",24333.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
167,Total Loads,kg,2073793.2982444311,25358.380012577138,2466.310698366551,gwlfe,020401010604,12,020401010604,Peggy Run-Delaware River,"NY,PA",24333.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
168,Loading Rates,kg/ha,139.27535218841655,2.565712543698744,0.23733747465332758,gwlfe,020401010605,12,020401010605,Masthope Creek,PA,19955.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
169,Mean Annual Concentration,mg/l,22.56689630002077,0.4157244480055789,0.038455980146183434,gwlfe,020401010605,12,020401010605,Masthope Creek,PA,19955.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
170,Mean Low-Flow Concentration,mg/l,29.713416778057745,0.5195084340722914,0.05840674282832321,gwlfe,020401010605,12,020401010605,Masthope Creek,PA,19955.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
171,Total Loads,kg,1086236.326787898,20010.50527081524,1851.0424323162322,gwlfe,020401010605,12,020401010605,Masthope Creek,PA,19955.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
172,Loading Rates,kg/ha,157.95631539596218,2.225879056934897,0.12074866038311127,gwlfe,020401010606,12,020401010606,Westcolang Creek-Delaware River,"NY,PA",12490.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
173,Mean Annual Concentration,mg/l,24.814223843000256,0.349675548127155,0.018969069264358984,gwlfe,020401010606,12,020401010606,Westcolang Creek-Delaware River,"NY,PA",12490.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
174,Mean Low-Flow Concentration,mg/l,30.04899128824684,0.3991563080991771,0.02758768908162834,gwlfe,020401010606,12,020401010606,Westcolang Creek-Delaware River,"NY,PA",12490.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
175,Total Loads,kg,759564.5338445632,10703.584621082839,580.6440831842671,gwlfe,020401010606,12,020401010606,Westcolang Creek-Delaware River,"NY,PA",12490.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
176,Loading Rates,kg/ha,304.4473549162187,2.398000896633569,0.21938126704817412,gwlfe,0204010201,10,0204010201,Willowemoc Creek,NY,83709.03,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
177,Mean Annual Concentration,mg/l,51.984578392029185,0.40946016965563437,0.03745949009064934,gwlfe,0204010201,10,0204010201,Willowemoc Creek,NY,83709.03,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
178,Mean Low-Flow Concentration,mg/l,71.18898224726729,0.508755144833229,0.05881706561585904,gwlfe,0204010201,10,0204010201,Willowemoc Creek,NY,83709.03,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
179,Total Loads,kg,10198803.721280377,80331.59123668658,7349.140817353605,gwlfe,0204010201,10,0204010201,Willowemoc Creek,NY,83709.03,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
180,Loading Rates,kg/ha,161.7444598498104,2.148102430591204,0.15484626140660981,gwlfe,020401020101,12,020401020101,Little Beaver Kill,NY,19370.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
181,Mean Annual Concentration,mg/l,27.788682384366613,0.3690570683423311,0.02660352991768905,gwlfe,020401020101,12,020401020101,Little Beaver Kill,NY,19370.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
182,Mean Low-Flow Concentration,mg/l,37.24771766385011,0.4367025256202525,0.03779008174963611,gwlfe,020401020101,12,020401020101,Little Beaver Kill,NY,19370.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
183,Total Loads,kg,1248133.4733230318,16576.262026143144,1194.902145396386,gwlfe,020401020101,12,020401020101,Little Beaver Kill,NY,19370.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
184,Loading Rates,kg/ha,99.33711002618666,1.7950952434321854,0.0974696462430529,gwlfe,020401020102,12,020401020102,Upper Willowemoc Creek,NY,17930.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
185,Mean Annual Concentration,mg/l,19.196086503251838,0.3468875183243837,0.01883521435473377,gwlfe,020401020102,12,020401020102,Upper Willowemoc Creek,NY,17930.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
186,Mean Low-Flow Concentration,mg/l,31.210926913501915,0.38633042369465487,0.031887776501759814,gwlfe,020401020102,12,020401020102,Upper Willowemoc Creek,NY,17930.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
187,Total Loads,kg,718624.5213514395,12986.078010037116,705.1149148514933,gwlfe,020401020102,12,020401020102,Upper Willowemoc Creek,NY,17930.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
188,Loading Rates,kg/ha,125.09940808146075,1.8432391127663856,0.12772109963112074,gwlfe,020401020103,12,020401020103,Middle Willowemoc Creek,NY,22753.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
189,Mean Annual Concentration,mg/l,24.362087232723304,0.3589557516270691,0.02487264023380961,gwlfe,020401020103,12,020401020103,Middle Willowemoc Creek,NY,22753.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
190,Mean Low-Flow Concentration,mg/l,39.16258598265992,0.41868796011150183,0.03974296831270989,gwlfe,020401020103,12,020401020103,Middle Willowemoc Creek,NY,22753.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
191,Total Loads,kg,1133513.2266853082,16701.40527686495,1157.2681116476224,gwlfe,020401020103,12,020401020103,Middle Willowemoc Creek,NY,22753.5,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
192,Loading Rates,kg/ha,129.9482257129703,2.6666992246580397,0.2682145841064943,gwlfe,020401020104,12,020401020104,Lower Willowemoc Creek,NY,23654.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
193,Mean Annual Concentration,mg/l,22.147660555678996,0.45449754244642726,0.04571301787524398,gwlfe,020401020104,12,020401020104,Lower Willowemoc Creek,NY,23654.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
194,Mean Low-Flow Concentration,mg/l,29.83954903834138,0.660372807246511,0.09061231635287986,gwlfe,020401020104,12,020401020104,Lower Willowemoc Creek,NY,23654.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
195,Total Loads,kg,1232896.786274377,25300.57556386562,2544.7126881687755,gwlfe,020401020104,12,020401020104,Lower Willowemoc Creek,NY,23654.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
196,Loading Rates,kg/ha,218.9170732646872,2.3084737066804104,0.17865261373505406,gwlfe,0204010202,10,0204010202,Beaver Kill,NY,107830.05,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
197,Mean Annual Concentration,mg/l,36.9121096300337,0.3892370442757176,0.0301230267952066,gwlfe,0204010202,10,0204010202,Beaver Kill,NY,107830.05,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
198,Mean Low-Flow Concentration,mg/l,49.86660154836503,0.45246170085720233,0.043173535654955596,gwlfe,0204010202,10,0204010202,Beaver Kill,NY,107830.05,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
199,Total Loads,kg,9475628.490896048,99920.20676732557,7732.817598169454,gwlfe,0204010202,10,0204010202,Beaver Kill,NY,107830.05,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
200,Loading Rates,kg/ha,63.78967270960213,1.8904693767893301,0.09338959125396688,gwlfe,020401020201,12,020401020201,Upper Beaver Kill,NY,32012.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
201,Mean Annual Concentration,mg/l,11.868248363332581,0.35172715478806654,0.01737539661941784,gwlfe,020401020201,12,020401020201,Upper Beaver Kill,NY,32012.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
202,Mean Low-Flow Concentration,mg/l,18.714866642608367,0.39339028212254523,0.02911548109885264,gwlfe,020401020201,12,020401020201,Upper Beaver Kill,NY,32012.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
203,Total Loads,kg,820979.4667398505,24330.52992621636,1201.9333783976795,gwlfe,020401020201,12,020401020201,Upper Beaver Kill,NY,32012.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
204,Loading Rates,kg/ha,107.21065967896804,2.171828012284973,0.1476397762321756,gwlfe,020401020202,12,020401020202,Middle Beaver Kill,NY,31158.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
205,Mean Annual Concentration,mg/l,18.196356519475344,0.3686140625275299,0.02505819862335249,gwlfe,020401020202,12,020401020202,Middle Beaver Kill,NY,31158.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
206,Mean Low-Flow Concentration,mg/l,24.372741944135647,0.42170118027511944,0.0357069952737646,gwlfe,020401020202,12,020401020202,Middle Beaver Kill,NY,31158.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
207,Total Loads,kg,1344078.5982632865,27227.773424414252,1850.9303466675392,gwlfe,020401020202,12,020401020202,Middle Beaver Kill,NY,31158.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
208,Loading Rates,kg/ha,86.78387971378353,2.2166262938883188,0.15225876736644905,gwlfe,020401020203,12,020401020203,Tennanah Lake-Trout Brook,NY,12640.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
209,Mean Annual Concentration,mg/l,14.577029466700036,0.3723252164945578,0.025574801976865784,gwlfe,020401020203,12,020401020203,Tennanah Lake-Trout Brook,NY,12640.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"4725,14777"
