,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
118,Wetlands,53.36458222762,2.84917113737575,131.021872265193,135.80389179255897,subbasin,020401010201,12,020401010201,12,Platner Brook-West Branch Delaware River,NY,19160.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
119,Wooded Areas,809.252233299639,51.0751067471682,11818.5529400842,5406.236837483501,subbasin,020401010201,12,020401010201,12,Platner Brook-West Branch Delaware River,NY,19160.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
120,Barren Areas,1.58487859367083,0.0369360989132976,2.31813294569394,2.2497180517684088,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
121,Cropland,120.065607202454,16.1479059688134,10496.6646925794,29.966244449555205,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
122,Farm Animals,1762.38947521143,272.234362510122,0.0,1457.6373201017875,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
123,Hay/Pasture,1637.12818009306,432.624431431336,110283.183988412,1427.6710756522323,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
124,High-Density Mixed,8.53480140275526,0.695593977733258,396.199856391137,3.2395939945465084,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
125,Low-Density Mixed,38.7764385962254,2.93772318871487,1421.41021368825,76.7603799263381,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
126,Low-Density Open Space,152.263159990713,11.4173631123408,5555.90081670947,301.73218510317895,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
127,Medium-Density Mixed,43.8227212585877,3.22113831047921,1943.85548078773,16.46793613894475,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
128,Open Land,33.7597331313481,1.35274391288476,880.419032936542,28.52642489642343,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
129,Point Sources,0.0,0.0,0.0,7786.499999999999,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
130,Septic Systems,57.0601968139004,0.0,0.0,76.7603799263381,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
131,Stream Bank Erosion,671.127540439693,187.194665205286,826891.326991852,7786.499999999999,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
132,Subsurface Flow,29097.3225895182,466.687931997771,0.0,7786.499999999999,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
133,Wetlands,31.5112216373353,1.20310888325042,70.2900707292718,81.4397934740164,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
134,Wooded Areas,1084.86062474139,49.4036011021824,12810.7544065702,5818.490791649672,subbasin,020401010202,12,020401010202,12,Bagley Brook-West Branch Delaware River,NY,19284.9,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
135,Barren Areas,0.0616971299145634,0.00208483477811041,0.0629906861456789,0.08998143786848764,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
136,Cropland,0.634201872604287,0.105339081850896,34.390314840615,0.08998143786848764,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
137,Farm Animals,1486.26927942494,316.357401163748,0.0,1493.4219243032894,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
138,Hay/Pasture,1762.02341187515,640.227862896895,140611.109178946,1493.3319428654208,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
139,High-Density Mixed,11.1568413255237,1.13735015109162,559.774114528863,4.229127579818918,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
140,Low-Density Mixed,34.4439376601844,3.70843739311561,1482.28514639109,66.76622689841783,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
141,Low-Density Open Space,131.30859230199,14.0882176462904,5641.44910375918,254.73745060568854,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
142,Medium-Density Mixed,44.8925081769765,4.57536547080098,2252.15031508592,16.916510319275673,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
143,Open Land,27.947340126437,2.296345807407,1710.21232703391,17.366417508618117,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
144,Point Sources,0.0,0.0,0.0,6477.799999999998,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
145,Septic Systems,59.5994382006454,0.0,0.0,66.76622689841783,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
146,Stream Bank Erosion,824.938681373552,228.322378719515,836250.0954794,6477.799999999998,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
147,Subsurface Flow,10256.8279637031,441.453717734644,0.0,6477.799999999998,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
148,Wetlands,25.8477857815966,1.37925225779275,47.5209341450533,50.929493833564,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
149,Wooded Areas,858.698832259677,53.6807326157881,9991.04919478223,4573.396561103752,subbasin,020401010203,12,020401010203,12,East Brook,NY,16028.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
150,Barren Areas,3.21961858164072,0.0963997828268695,12.2686360204837,5.219622639887539,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
151,Cropland,326.866681129694,47.6940459999863,20932.0366583832,59.305712408377374,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
152,Farm Animals,1305.89937206408,218.349555986571,0.0,853.138321140239,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
153,Hay/Pasture,960.194638654891,270.79117514972,71046.6816214948,793.8326087318616,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
154,High-Density Mixed,20.0205982413419,1.74095717008205,888.4610577668,7.289472997084322,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
155,Low-Density Mixed,53.7036739233868,4.72757691616623,1980.29622899631,93.32325306143753,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
156,Low-Density Open Space,113.363658463996,9.88193289371803,4165.09526980442,196.99575790885896,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
157,Medium-Density Mixed,58.444672767704,5.14549968738953,2607.63588421962,21.328458028505974,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
158,Open Land,15.0420602054993,1.24853231545824,986.874799506601,9.71929732944576,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
159,Point Sources,6.78457936627809,0.446179522815056,0.0,5741.9,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
160,Septic Systems,75.0005386580032,0.0,0.0,93.32325306143753,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
161,Stream Bank Erosion,534.963553423872,144.802164836537,582434.231942771,5741.9,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
162,Subsurface Flow,28541.366218184,422.729949544331,0.0,5741.9,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
163,Wetlands,29.4136891020732,1.35038433445575,88.7961539899403,75.23456080941348,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
164,Wooded Areas,690.013579456258,40.0376548362596,14421.0155591557,4479.786127430375,subbasin,020401010204,12,020401010204,12,Mallory Brook-West Branch Delaware River,NY,14244.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
165,Barren Areas,5.17963091672549,0.155005174387049,12.6322856013108,7.109943273399933,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
166,Cropland,134.557360413544,23.1734144292846,12760.0940691625,33.92972929204779,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
167,Farm Animals,2882.81236960329,503.093165160483,0.0,2394.6108946247095,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
168,Hay/Pasture,2617.61936143903,820.732107163656,172328.534887724,2360.6811653326617,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
169,High-Density Mixed,93.4581023357678,7.40280196781523,3769.48400660256,34.01972857398956,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
170,Low-Density Mixed,121.018727638235,10.529598651166,4489.90665773803,215.3682816866588,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
171,Low-Density Open Space,285.78413851021,25.611448595788,10747.683570271,507.9559472793573,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
172,Medium-Density Mixed,198.915612923486,16.0913642520272,8099.63309250152,72.26942339924237,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
173,Open Land,45.7824842222598,2.43326406811056,1540.99075206457,38.15969554331104,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
174,Point Sources,13269.1729450615,282.695307466819,0.0,12646.2,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
175,Septic Systems,253.866298267086,0.0,0.0,215.3682816866588,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
176,Stream Bank Erosion,2003.57721464696,596.11904156906,2305975.67867318,12646.2,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
177,Subsurface Flow,27693.0439022302,790.320133423556,0.0,12646.2,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
178,Wetlands,55.4081222717286,2.41855854280085,108.18018924592,142.64886187770756,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
179,Wooded Areas,1382.77287850457,81.3527402969014,22160.1235728936,9234.016326507679,subbasin,020401010205,12,020401010205,12,Beers Brook-West Branch Delaware River,NY,31350.77,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
180,Barren Areas,34.156349519627,1.08114371524623,45.0827614131098,55.538571590890356,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
181,Cropland,28.4103427213242,4.42523067873629,2181.56201789286,4.770736295489772,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
182,Farm Animals,2906.44201298206,488.580239826721,0.0,1673.6283007932323,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
183,Hay/Pasture,2583.81061773542,848.977040351269,133549.421108593,1668.8575644977425,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
184,High-Density Mixed,19.371175577886,1.48501617337215,830.712552199415,7.201111389418523,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
185,Low-Density Mixed,79.5276669338499,6.72246487872109,2980.39281062411,148.25288072965384,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
186,Low-Density Open Space,235.109555671258,20.0992397656935,8857.16305069401,438.1876280461171,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
187,Medium-Density Mixed,66.0100544392356,5.22746196094376,2873.14160430326,24.483778724022976,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
188,Open Land,51.3886112688831,2.07114203366341,1048.08294202197,45.81707121517535,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
189,Point Sources,275.856475182464,17.3017887950525,0.0,12522.7,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
190,Septic Systems,86.0628982540449,0.0,0.0,148.25288072965384,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
191,Stream Bank Erosion,1514.96553839707,483.599536533776,1774101.35654663,12522.7,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
192,Subsurface Flow,20682.5871660794,662.238365797756,0.0,12522.7,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
193,Wetlands,65.5136077788247,2.80745413952925,130.99206745917,168.68603429712888,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
194,Wooded Areas,2081.31754431122,106.438819656089,20196.4316098053,9960.847315520803,subbasin,020401010206,12,020401010206,12,Trout Creek,NY,31688.98,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
195,Barren Areas,89.9874844187962,2.12982803390731,123.473670336287,148.2227157815518,subbasin,020401010207,12,020401010207,12,Cannonsville Reservoir-West Branch Delaware River,NY,33805.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
196,Barren Areas,89.9874844187962,2.12982803390731,123.473670336287,148.2227157815518,subbasin,020401010207,12,0204010102,10,Middle West Branch Delaware River,NY,165564.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
197,Cropland,0.0,0.0,0.0,0.0,subbasin,020401010207,12,020401010207,12,Cannonsville Reservoir-West Branch Delaware River,NY,33805.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
198,Cropland,0.0,0.0,0.0,0.0,subbasin,020401010207,12,0204010102,10,Middle West Branch Delaware River,NY,165564.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
199,Farm Animals,3056.47237453839,371.724886169751,0.0,319.2143126151575,subbasin,020401010207,12,020401010207,12,Cannonsville Reservoir-West Branch Delaware River,NY,33805.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
200,Farm Animals,3056.47237453839,371.724886169751,0.0,319.2143126151575,subbasin,020401010207,12,0204010102,10,Middle West Branch Delaware River,NY,165564.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
201,Hay/Pasture,477.169345620769,115.829952275935,19614.3612814757,319.2143126151575,subbasin,020401010207,12,020401010207,12,Cannonsville Reservoir-West Branch Delaware River,NY,33805.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
202,Hay/Pasture,477.169345620769,115.829952275935,19614.3612814757,319.2143126151575,subbasin,020401010207,12,0204010102,10,Middle West Branch Delaware River,NY,165564.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
203,High-Density Mixed,7.33230241660984,0.523752822577537,319.973470707537,2.8798584729870425,subbasin,020401010207,12,020401010207,12,Cannonsville Reservoir-West Branch Delaware River,NY,33805.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
204,High-Density Mixed,7.33230241660984,0.523752822577537,319.973470707537,2.8798584729870425,subbasin,020401010207,12,0204010102,10,Middle West Branch Delaware River,NY,165564.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
205,Low-Density Mixed,40.5870771236383,2.78229124356763,1392.8002208779,78.8361256980203,subbasin,020401010207,12,020401010207,12,Cannonsville Reservoir-West Branch Delaware River,NY,33805.69,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
206,Low-Density Mixed,40.5870771236383,2.78229124356763,1392.8002208779,78.8361256980203,subbasin,020401010207,12,0204010102,10,Middle West Branch Delaware River,NY,165564.46,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
